run_id,input_generation,review_id,text,expected_sentiment,predicted_sentiment,sentiment_confidence,sentiment_correct,expected_topic,predicted_topic,topic_confidence,topic_correct,linguistic_level,flagprofanity,hasemoji,hasspellingerror,hasslang,length_class,mixed_sentiment,goldtest,template_family,input_timestamp,sentiment_lstm_accuracy,sentiment_lstm_macro_f1,sentiment_lstm_weighted_f1,sentiment_lstm_log_loss,sentiment_lstm_brier_score,sentiment_baseline_accuracy,sentiment_baseline_macro_f1,sentiment_baseline_weighted_f1,sentiment_baseline_log_loss,sentiment_baseline_brier_score,sentiment_delta_accuracy,sentiment_delta_macro_f1,sentiment_delta_weighted_f1,sentiment_delta_log_loss,sentiment_delta_brier_score,sentiment_accuracy_ci95_low,sentiment_accuracy_ci95_high,sentiment_mcnemar_p_value,topic_lstm_accuracy,topic_lstm_macro_f1,topic_lstm_weighted_f1,topic_lstm_log_loss,topic_lstm_brier_score,topic_baseline_accuracy,topic_baseline_macro_f1,topic_baseline_weighted_f1,topic_baseline_log_loss,topic_baseline_brier_score,topic_delta_accuracy,topic_delta_macro_f1,topic_delta_weighted_f1,topic_delta_log_loss,topic_delta_brier_score,topic_accuracy_ci95_low,topic_accuracy_ci95_high,topic_mcnemar_p_value,benchmark_sentiment_accuracy,benchmark_topic_accuracy,external_full_label_space_accuracy,external_binary_restricted_accuracy,external_neutral_prediction_rate,external_binary_ci95_low,external_binary_ci95_high
20260827T171159Z_github-33096913323,0,12011,"Under ordinary operating conditions, after taking it on a trip, the wireless connection breaks down when conditions change. a second check gave me the same result.",negative,neutral,0.9554881453514099,False,television,refrigerator,0.7970711588859558,False,technical,0,0,0,0,medium,0,0,context_component,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12012,"After coming back to it after a few days, I noticed that the cooling motor on this kitchen fridge is difficult to trust. I repeated the check before writing this. 👍",negative,negative,0.9814754724502563,True,refrigerator,refrigerator,0.9995785355567932,True,standard,0,1,0,0,medium,0,0,noticed,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12013,"Under ordinary operating conditions, on the other hand, the drainage motor remains basically average, which makes the overall picture more mixed. I did not pay much attention to the fill valve at first, but during a heavier-than-usual day it still performs consistently. I noticed the change only in the new situaiton.",positive,positive,0.9970797896385193,True,washing_machine,washing_machine,0.9993481040000916,True,technical,0,0,1,0,long,1,0,attention,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12014,my main impression of this new refrigerator comes from the ice system: it has become increasingly unreliable after taking it on a trip. this was different from my first impression. i would not rely on it. this is damn annoying. not great tbh. Honestly 😂,negative,negative,0.9999853372573853,True,refrigerator,refrigerator,0.9997530579566956,True,informal,1,1,0,1,long,0,0,main_impression,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12015,"I did not pay much attention to the streaming menu at first, but after coming back to it after a few days it fails in normal use. the difference became clearer after a few more days. That repeated behavior matters more to me than the first impression.",negative,neutral,0.9973773956298828,False,television,television,0.9997326731681824,True,advanced,0,0,0,0,long,0,0,attention,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12016,The cycle controls is what stood out after taking it on a trip; it does the job. I tried the same thing again later and got a similar result. I can live with it.,neutral,neutral,0.9996114373207092,True,washing_machine,washing_machine,0.9994019269943237,True,standard,0,0,0,0,long,0,0,stood_out,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12017,The soap tray is what stood out outside my nomral routine; it is difficult to trust. the difference became clearer after a few more days.,negative,negative,0.8496406078338623,True,washing_machine,smartphone,0.8316266536712646,False,standard,0,0,1,0,medium,0,1,stood_out,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12018,"after a few weeks of mixed use, i noticed that the video input on tv set in normal use. the behavior persisted across several attempts.",negative,negative,0.942694365978241,True,television,television,0.9988162517547607,True,limited,0,0,0,0,medium,0,0,noticed,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12019,"honestly tho, my main impression of this kitchen fridge comes from the shelf layout: it keeps acting up after changing a few settings. the behavior persisted across several attempts. By contrast, the ice system is fine for what it is. This is damn annoying. The pattern remained consistent enough to influence my overall assessment. 🙂",negative,negative,0.9999589920043945,True,refrigerator,refrigerator,0.9996809959411621,True,advanced,1,1,0,1,long,1,0,main_impression,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12020,"I did not pay much attention to the picture quality at first, but after using it for work and at home it holds up better than expected. The pattern remained consistent enough to influence my overall assessment.",positive,positive,0.999763548374176,True,television,smartphone,0.9994657635688782,False,advanced,0,0,0,0,long,0,0,attention,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12021,"The vibration is what stood out during a heavier-than-usual day; it has become increasingly unreliable. That said, the drainage motor is fine for what it is, so the experience is not completely one-sided. I am tired of this crap. The difference became clearer once I compared several ordinary use cases.",negative,negative,0.9926962852478027,True,washing_machine,smartphone,0.9999569654464722,False,advanced,1,0,0,0,long,1,1,stood_out,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12022,"a separate point is the controls, which has become increasingly i did not pay much attention to the wash drum at first, but outside my normal routine it feels dependable in daily use. the difference became clearer after a few more days.",positive,neutral,0.9955363273620605,False,washing_machine,refrigerator,0.4984397888183594,False,limited,0,0,0,0,long,1,1,attention,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
20260827T171159Z_github-33096913323,0,12023,"During a heavier-than-usaul day, the network reception keeps acting up. I tried the same thing again later and got a similar result. This shit should not be happening in normal use. The result is consistent with what I observed under comparable conditions.",negative,negative,0.9999428987503052,True,smartphone,smartphone,0.999957799911499,True,advanced,1,0,1,0,long,0,0,context_component,2026-08-18T22:44:45Z,0.7750793650793651,0.7750922393658675,0.7743959242650947,1.1074842682208577,0.39874088054580303,0.8204761904761905,0.8204378544146588,0.8200707591773474,0.4660999170328735,0.25365443134565085,-0.045396825396825324,-0.04534561504879131,-0.04567483491225266,0.6413843511879842,0.14508644920015218,0.7134726710876317,0.8366860590710986,0.0061480171006239445,0.6507936507936508,0.6502752294437802,0.6503958800382078,2.110477068546387,0.6057585338569466,0.6961904761904761,0.703932433742184,0.7041552511482699,0.8198432734935609,0.4192255322091519,-0.045396825396825324,-0.053657204298403705,-0.053759371110062126,1.2906337950528264,0.18653300164779468,0.5949911181980654,0.7065961833892362,3.6550126970100524e-16,0.7942082563154652,0.6290819470117067,0.276,0.59,0.569,0.5592284411186709,0.6200827423539291
